Time (s),Channel 1 (V),Channel 2 (V)
-8.954999999999999e-05,0.03392374910273033,0.02567861302417444
-8.952499999999999e-05,0.03242645008567895,0.02464664342072496
-8.949999999999999e-05,0.03081352044702262,0.02300666386298291
-8.947500000000001e-05,0.03055751994432864,0.02252085338928633
-8.945000000000001e-05,0.02878040853988367,0.02136225157491748
-8.942500000000001e-05,0.02803583166804003,0.02053027511371582
-8.94e-05,0.02689475954110595,0.0193600458634253
-8.9375e-05,0.02544395034404836,0.01769046469790909
-8.935e-05,0.02501819982594442,0.01693823293967826
-8.9325e-05,0.02474330732601094,0.01620491398639006
-8.93e-05,0.02412483320911409,0.01568898873809093
-8.9275e-05,0.0238915194858858,0.01548970460751798
-8.925e-05,0.02345961974018164,0.01508340447480435
-8.9225e-05,0.02322577852516721,0.01517974650998961
-8.92e-05,0.02330857030882412,0.01492142834300278
-8.9175e-05,0.02356121423703894,0.01531187363545995
-8.915e-05,0.02378413121297918,0.01541638011933162
-8.9125e-05,0.02411020094494532,0.01564342710863814
-8.91e-05,0.0245606203902928,0.01606594532787364
-8.9075e-05,0.02486962255170033,0.01640390716440785
-8.905e-05,0.02535914840606398,0.01693021218955525
-8.9025e-05,0.02625868467632416,0.0174272027077701
-8.899999999999999e-05,0.0262469600395338,0.01786547354869635
-8.897499999999999e-05,0.02705160696002439,0.01845332422411745
-8.894999999999999e-05,0.02773231521063311,0.01897048824291888
-8.892500000000001e-05,0.02869970419178478,0.01977453236996662
-8.890000000000001e-05,0.02950881910457775,0.02078393389181983
-8.887500000000001e-05,0.03044771700143728,0.02155838441080896
-8.885e-05,0.03161910484992096,0.02250141764008699
-8.8825e-05,0.03265358678533339,0.02385485870699186
-8.88e-05,0.03321788781165817,0.02472758096991503
-8.8775e-05,0.03429651438701491,0.02549650309406991
-8.875e-05,0.03595592626494463,0.02667456139763702
-8.8725e-05,0.0370813058797486,0.02800178295800775
-8.87e-05,0.0379324209309489,0.02922719423435606
-8.8675e-05,0.0383243947075444,0.02972975521997376
-8.865e-05,0.03916487990430808,0.03061931925081252
-8.8625e-05,0.03897437429792368,0.03089889087975398
-8.86e-05,0.03921061165227316,0.03088799556579167
-8.8575e-05,0.03823515488956293,0.02982357704901419
-8.855e-05,0.0380033084568599,0.03023950350404679
-8.8525e-05,0.03800597413291604,0.03008038208494277
-8.85e-05,0.03704269158582388,0.02903345864604432
-8.8475e-05,0.03581827491437919,0.02797553619318939
-8.845e-05,0.03385397952248503,0.02614075412233761
-8.842499999999999e-05,0.0329872041772158,0.02498955974669721
-8.839999999999999e-05,0.03191295294091329,0.02382905696329087
-8.837499999999999e-05,0.03077437550267779,0.02248114103207702
-8.835000000000001e-05,0.02929500257275876,0.020935425657923
-8.832500000000001e-05,0.02819411142193987,0.01984335005640532
-8.830000000000001e-05,0.02785930090891568,0.01937679844934587
-8.8275e-05,0.02762623124276528,0.01901293857625954
-8.825e-05,0.02726607332803253,0.01896817780704768
-8.8225e-05,0.02669809080913416,0.01771401526287817
-8.82e-05,0.0258999692042002,0.01706683752448839
-8.8175e-05,0.02611975934360063,0.01719686842864735
-8.815e-05,0.02606888197117014,0.01745062290703218
-8.8125e-05,0.02622626214626346,0.01721748428378049
-8.81e-05,0.02611529977432053,0.01721425002910417
-8.8075e-05,0.02659743505813818,0.01757902838785344
-8.805e-05,0.02667705936417153,0.01771270508752286
-8.8025e-05,0.02727896939668169,0.01820744679729201
-8.8e-05,0.02764376923913237,0.01869825205528123
-8.7975e-05,0.02765839918696992,0.0191109564033511
-8.795e-05,0.0281563691214229,0.01923159327317811
-8.7925e-05,0.02867090019220469,0.01976757380407031
