Time (s),Channel 1 (V),Channel 2 (V)
0.000239325,0.3192798078618046,0.242571498107316
0.0002394,0.3162288296953427,0.2389136594886165
0.000239475,0.3129181189486323,0.2356364556302007
0.00023955,0.3093955286610717,0.2320882750151375
0.000239625,0.3062973317954188,0.2285473540288745
0.0002397,0.3041746312300165,0.2259192202474805
0.000239775,0.3029863435248677,0.2243900255968955
0.00023985,0.3020054057750249,0.2235784173315697
0.000239925,0.3019937002158846,0.2229758339513712
0.00024,0.3020249712057982,0.2227153876452913
0.000240075,0.3014885473563176,0.2225381706471053
0.00024015,0.3005272047719454,0.2212396202157671
0.000240225,0.2978285232981895,0.2188692773346282
0.0002403,0.2953550226865083,0.216165948842364
0.000240375,0.2924266307651339,0.2126821589694069
0.00024045,0.2894371241293991,0.2092184840804882
0.000240525,0.2862390186810745,0.2062006438519579
0.0002406,0.2826736302526434,0.2025430901480464
0.000240675,0.2797347518947149,0.1992246648180911
0.00024075,0.2776731363089757,0.1969656552395425
0.000240825,0.2764312765909956,0.1954252463428987
0.0002409,0.2758151340182585,0.1942451520838529
0.000240975,0.2755918165305432,0.1939383102536819
0.00024105,0.2757062455570253,0.1939593939479997
0.000241125,0.2754400704590451,0.1935349392933092
0.0002412,0.2737286304909431,0.1917893689560643
0.000241275,0.2709432129053858,0.1889859669936348
0.00024135,0.2680366462517735,0.1861204080210377
0.000241425,0.2650266028518229,0.1828218697432905
0.0002415,0.2616467589340675,0.1793623432136863
0.000241575,0.2583454146169825,0.1760492856783386
0.00024165,0.2541078832693764,0.172005626850212
0.000241725,0.2512596461801512,0.1686140467992693
0.0002418,0.2489813439441776,0.1660344852909472
0.000241875,0.2472859706241421,0.1643273784500931
0.00024195,0.2461149290433828,0.1631019827397426
0.000242025,0.2462737717959518,0.1628649108428767
